timestamp,sensor_id,reading
2024-01-31 15:00:00,102,43.92
2024-01-31 16:00:00,101,31.32
2024-01-31 17:00:00,101,38.76
2024-01-31 18:00:00,104,56.86
2024-01-31 19:00:00,103,47.16
2024-01-31 20:00:00,101,57.15
2024-01-31 21:00:00,103,36.56
2024-01-31 22:00:00,104,56.18
2024-01-31 23:00:00,104,59.85
2024-02-01 00:00:00,102,27.71
2024-02-01 01:00:00,101,53.0
2024-02-01 02:00:00,104,69.17
2024-02-01 03:00:00,103,42.26
2024-02-01 04:00:00,101,59.78
2024-02-01 05:00:00,104,50.22
2024-02-01 06:00:00,103,58.35
2024-02-01 07:00:00,104,45.97
2024-02-01 08:00:00,103,42.09
2024-02-01 09:00:00,101,45.56
2024-02-01 10:00:00,104,46.2
2024-02-01 11:00:00,101,43.96
2024-02-01 12:00:00,103,41.06
2024-02-01 13:00:00,103,60.87
2024-02-01 14:00:00,103,44.05
2024-02-01 15:00:00,104,37.8
2024-02-01 16:00:00,102,40.5
2024-02-01 17:00:00,103,54.73
2024-02-01 18:00:00,104,27.59
2024-02-01 19:00:00,103,54.84
2024-02-01 20:00:00,104,57.0
2024-02-01 21:00:00,102,62.62
2024-02-01 22:00:00,104,45.47
2024-02-01 23:00:00,103,41.68
2024-02-02 00:00:00,102,51.62
2024-02-02 01:00:00,101,51.29
2024-02-02 02:00:00,101,63.01
2024-02-02 03:00:00,103,50.44
2024-02-02 04:00:00,102,45.65
2024-02-02 05:00:00,102,36.59
2024-02-02 06:00:00,102,47.82
2024-02-02 07:00:00,101,50.66
2024-02-02 08:00:00,102,61.71
2024-02-02 09:00:00,103,50.98
2024-02-02 10:00:00,102,63.41
2024-02-02 11:00:00,102,62.33
2024-02-02 12:00:00,104,42.28
2024-02-02 13:00:00,103,38.55
2024-02-02 14:00:00,102,43.6
2024-02-02 15:00:00,103,47.6
2024-02-02 16:00:00,101,41.87
2024-02-02 17:00:00,103,56.95
2024-02-02 18:00:00,102,56.7
2024-02-02 19:00:00,103,62.03
2024-02-02 20:00:00,104,52.75
2024-02-02 21:00:00,102,45.6
2024-02-02 22:00:00,103,54.05
2024-02-02 23:00:00,101,40.88
2024-02-03 00:00:00,104,51.46
2024-02-03 01:00:00,103,42.37
2024-02-03 02:00:00,102,61.54
2024-02-03 03:00:00,102,23.36
2024-02-03 04:00:00,102,58.45
2024-02-03 05:00:00,101,58.82
2024-02-03 06:00:00,101,49.58
2024-02-03 07:00:00,104,53.37
2024-02-03 08:00:00,104,52.04
2024-02-03 09:00:00,101,62.94
2024-02-03 10:00:00,102,66.54
2024-02-03 11:00:00,101,50.1
2024-02-03 12:00:00,101,66.34
2024-02-03 13:00:00,101,43.57
2024-02-03 14:00:00,102,54.16
2024-02-03 15:00:00,103,54.38
2024-02-03 16:00:00,104,37.39
2024-02-03 17:00:00,102,53.28
2024-02-03 18:00:00,103,43.33
2024-02-03 19:00:00,102,57.95
2024-02-03 20:00:00,103,41.12
2024-02-03 21:00:00,103,32.26
2024-02-03 22:00:00,104,37.0
2024-02-03 23:00:00,102,50.21
2024-02-04 00:00:00,104,53.11
2024-02-04 01:00:00,104,53.4
2024-02-04 02:00:00,101,42.37
2024-02-04 03:00:00,103,57.88
2024-02-04 04:00:00,101,44.51
2024-02-04 05:00:00,104,47.79
2024-02-04 06:00:00,104,59.8
2024-02-04 07:00:00,104,48.39
2024-02-04 08:00:00,101,31.21
2024-02-04 09:00:00,104,57.13
2024-02-04 10:00:00,104,50.0
2024-02-04 11:00:00,104,46.13
2024-02-04 12:00:00,104,62.87
2024-02-04 13:00:00,101,43.71
2024-02-04 14:00:00,101,56.51
2024-02-04 15:00:00,103,51.34
2024-02-04 16:00:00,104,75.96
2024-02-04 17:00:00,102,32.0
2024-02-04 18:00:00,101,51.94
2024-02-04 19:00:00,101,53.45
2024-02-04 20:00:00,103,60.97
2024-02-04 21:00:00,104,45.78
2024-02-04 22:00:00,101,43.64
2024-02-04 23:00:00,103,63.88
2024-02-05 00:00:00,102,45.72
2024-02-05 01:00:00,102,52.77
2024-02-05 02:00:00,102,49.46
2024-02-05 03:00:00,104,53.81
2024-02-05 04:00:00,101,36.51
2024-02-05 05:00:00,101,44.56
2024-02-05 06:00:00,102,49.42
2024-02-05 07:00:00,104,51.05
2024-02-05 08:00:00,104,60.94
2024-02-05 09:00:00,104,55.06
2024-02-05 10:00:00,103,55.73
2024-02-05 11:00:00,102,49.41
2024-02-05 12:00:00,104,62.54
2024-02-05 13:00:00,101,43.91
2024-02-05 14:00:00,102,49.01
2024-02-05 15:00:00,103,35.1
2024-02-05 16:00:00,104,39.48
2024-02-05 17:00:00,101,58.46
2024-02-05 18:00:00,101,49.49
2024-02-05 19:00:00,103,31.43
2024-02-05 20:00:00,104,49.52
2024-02-05 21:00:00,101,47.59
2024-02-05 22:00:00,102,38.61
2024-02-05 23:00:00,102,53.28
2024-02-06 00:00:00,102,47.25
2024-02-06 01:00:00,104,50.03
2024-02-06 02:00:00,102,59.36
2024-02-06 03:00:00,101,43.78
2024-02-06 04:00:00,102,60.69
2024-02-06 05:00:00,102,47.25
2024-02-06 06:00:00,103,47.36
2024-02-06 07:00:00,104,62.8
2024-02-06 08:00:00,104,53.71
2024-02-06 09:00:00,104,45.87
2024-02-06 10:00:00,103,48.74
2024-02-06 11:00:00,104,52.07
2024-02-06 12:00:00,103,35.41
2024-02-06 13:00:00,101,56.58
2024-02-06 14:00:00,101,49.88
2024-02-06 15:00:00,101,37.0
2024-02-06 16:00:00,103,40.5
2024-02-06 17:00:00,104,58.55
2024-02-06 18:00:00,101,37.29
2024-02-06 19:00:00,102,71.36
2024-02-06 20:00:00,104,39.24
2024-02-06 21:00:00,104,51.96
2024-02-06 22:00:00,103,24.39
2024-02-06 23:00:00,101,49.17
2024-02-07 00:00:00,102,44.65
2024-02-07 01:00:00,104,54.68
2024-02-07 02:00:00,101,51.77
2024-02-07 03:00:00,103,46.49
2024-02-07 04:00:00,102,71.29
2024-02-07 05:00:00,102,57.5
2024-02-07 06:00:00,101,42.47
2024-02-07 07:00:00,103,53.25
2024-02-07 08:00:00,104,20.92
2024-02-07 09:00:00,102,43.89
2024-02-07 10:00:00,103,62.14
2024-02-07 11:00:00,101,44.14
2024-02-07 12:00:00,104,51.12
2024-02-07 13:00:00,104,38.14
2024-02-07 14:00:00,104,57.5
2024-02-07 15:00:00,101,50.81
2024-02-07 16:00:00,101,49.62
2024-02-07 17:00:00,104,58.96
2024-02-07 18:00:00,101,65.97
2024-02-07 19:00:00,102,57.57
2024-02-07 20:00:00,101,32.27
2024-02-07 21:00:00,103,53.54
2024-02-07 22:00:00,103,52.19
2024-02-07 23:00:00,104,38.1
2024-02-08 00:00:00,102,33.39
2024-02-08 01:00:00,101,45.43
2024-02-08 02:00:00,102,46.5
2024-02-08 03:00:00,104,48.81
2024-02-08 04:00:00,101,42.14
2024-02-08 05:00:00,103,51.02
2024-02-08 06:00:00,102,52.39
2024-02-08 07:00:00,101,46.55
2024-02-08 08:00:00,102,53.27
2024-02-08 09:00:00,102,43.55
2024-02-08 10:00:00,104,33.7
2024-02-08 11:00:00,104,49.34
2024-02-08 12:00:00,104,58.2
2024-02-08 13:00:00,104,76.37
2024-02-08 14:00:00,101,28.14
2024-02-08 15:00:00,102,44.34
2024-02-08 16:00:00,102,40.64
2024-02-08 17:00:00,102,52.08
2024-02-08 18:00:00,103,40.62
2024-02-08 19:00:00,103,50.65
2024-02-08 20:00:00,102,59.28
2024-02-08 21:00:00,104,41.91
2024-02-08 22:00:00,103,48.68
2024-02-08 23:00:00,102,65.58
2024-02-09 00:00:00,102,58.27
2024-02-09 01:00:00,102,33.24
2024-02-09 02:00:00,103,70.17
2024-02-09 03:00:00,104,42.64
2024-02-09 04:00:00,102,52.49
2024-02-09 05:00:00,102,45.33
2024-02-09 06:00:00,104,44.92
2024-02-09 07:00:00,104,42.54
2024-02-09 08:00:00,103,55.68
2024-02-09 09:00:00,104,41.74
2024-02-09 10:00:00,103,36.9
2024-02-09 11:00:00,103,43.8
2024-02-09 12:00:00,103,49.49
2024-02-09 13:00:00,101,29.45
2024-02-09 14:00:00,102,57.43
2024-02-09 15:00:00,103,42.33
2024-02-09 16:00:00,101,56.74
2024-02-09 17:00:00,101,63.34
2024-02-09 18:00:00,102,52.67
2024-02-09 19:00:00,102,54.87
2024-02-09 20:00:00,104,45.03
2024-02-09 21:00:00,101,42.83
2024-02-09 22:00:00,101,30.59
2024-02-09 23:00:00,101,47.61
2024-02-10 00:00:00,103,44.08
2024-02-10 01:00:00,103,25.87
2024-02-10 02:00:00,101,52.27
2024-02-10 03:00:00,103,64.72
2024-02-10 04:00:00,102,53.57
2024-02-10 05:00:00,104,61.17
2024-02-10 06:00:00,104,46.86
2024-02-10 07:00:00,101,39.39
2024-02-10 08:00:00,101,50.2
2024-02-10 09:00:00,102,46.1
2024-02-10 10:00:00,103,38.21
2024-02-10 11:00:00,103,59.88
2024-02-10 12:00:00,101,51.26
2024-02-10 13:00:00,102,43.01
2024-02-10 14:00:00,101,51.53
2024-02-10 15:00:00,104,48.09
2024-02-10 16:00:00,104,55.76
2024-02-10 17:00:00,104,65.54
2024-02-10 18:00:00,103,43.41
2024-02-10 19:00:00,104,37.66
2024-02-10 20:00:00,103,63.38
2024-02-10 21:00:00,101,73.55
2024-02-10 22:00:00,103,43.52
2024-02-10 23:00:00,102,40.51
2024-02-11 00:00:00,101,37.63
2024-02-11 01:00:00,102,49.54
2024-02-11 02:00:00,101,50.7
2024-02-11 03:00:00,102,47.02
2024-02-11 04:00:00,102,58.01
2024-02-11 05:00:00,101,41.47
2024-02-11 06:00:00,103,43.71
2024-02-11 07:00:00,104,37.11
2024-02-11 08:00:00,101,63.51
2024-02-11 09:00:00,103,60.41
2024-02-11 10:00:00,104,62.72
2024-02-11 11:00:00,103,41.25
2024-02-11 12:00:00,103,63.05
2024-02-11 13:00:00,101,52.59
2024-02-11 14:00:00,104,56.87
2024-02-11 15:00:00,103,55.5
2024-02-11 16:00:00,104,46.52
2024-02-11 17:00:00,102,48.04
2024-02-11 18:00:00,101,34.36
2024-02-11 19:00:00,104,44.26
2024-02-11 20:00:00,102,47.48
2024-02-11 21:00:00,101,38.21
2024-02-11 22:00:00,101,50.73
2024-02-11 23:00:00,101,62.51
2024-02-12 00:00:00,104,44.84
2024-02-12 01:00:00,101,40.13
2024-02-12 02:00:00,103,41.25
2024-02-12 03:00:00,102,51.65
2024-02-12 04:00:00,103,67.2
2024-02-12 05:00:00,104,51.42
2024-02-12 06:00:00,103,50.33
2024-02-12 07:00:00,104,37.4
2024-02-12 08:00:00,104,53.1
2024-02-12 09:00:00,102,56.04
2024-02-12 10:00:00,101,45.75
2024-02-12 11:00:00,103,49.53
2024-02-12 12:00:00,103,43.2
2024-02-12 13:00:00,102,57.13
2024-02-12 14:00:00,101,63.12
2024-02-12 15:00:00,102,53.57
2024-02-12 16:00:00,103,54.87
2024-02-12 17:00:00,103,50.32
2024-02-12 18:00:00,103,43.4
2024-02-12 19:00:00,104,42.1
2024-02-12 20:00:00,103,45.77
2024-02-12 21:00:00,102,50.96
2024-02-12 22:00:00,104,49.74
2024-02-12 23:00:00,101,59.9
2024-02-13 00:00:00,101,57.19
2024-02-13 01:00:00,102,64.63
2024-02-13 02:00:00,101,57.55
2024-02-13 03:00:00,101,47.39
2024-02-13 04:00:00,103,50.79
2024-02-13 05:00:00,101,33.65
2024-02-13 06:00:00,102,66.46
2024-02-13 07:00:00,101,44.03
2024-02-13 08:00:00,104,45.77
2024-02-13 09:00:00,102,67.98
2024-02-13 10:00:00,102,39.15
2024-02-13 11:00:00,103,43.69
2024-02-13 12:00:00,101,49.22
2024-02-13 13:00:00,104,44.06
2024-02-13 14:00:00,103,50.75
2024-02-13 15:00:00,104,52.31
2024-02-13 16:00:00,102,56.19
2024-02-13 17:00:00,104,48.8
2024-02-13 18:00:00,104,56.78
2024-02-13 19:00:00,104,46.56
2024-02-13 20:00:00,102,55.95
2024-02-13 21:00:00,102,61.6
2024-02-13 22:00:00,103,32.66
2024-02-13 23:00:00,101,47.65
2024-02-14 00:00:00,103,51.69
2024-02-14 01:00:00,101,31.09
2024-02-14 02:00:00,101,19.5
2024-02-14 03:00:00,103,53.01
2024-02-14 04:00:00,102,43.47
2024-02-14 05:00:00,104,57.7
2024-02-14 06:00:00,101,49.8
2024-02-14 07:00:00,103,49.77
2024-02-14 08:00:00,101,46.41
2024-02-14 09:00:00,102,50.92
2024-02-14 10:00:00,101,40.88
2024-02-14 11:00:00,103,44.79
2024-02-14 12:00:00,104,57.72
2024-02-14 13:00:00,103,47.38
2024-02-14 14:00:00,101,54.93
2024-02-14 15:00:00,101,49.81
2024-02-14 16:00:00,103,46.53
2024-02-14 17:00:00,104,40.29
2024-02-14 18:00:00,104,58.28
2024-02-14 19:00:00,104,41.64
2024-02-14 20:00:00,102,53.62
2024-02-14 21:00:00,104,34.42
2024-02-14 22:00:00,102,52.59
2024-02-14 23:00:00,102,53.72
2024-02-15 00:00:00,103,43.54
2024-02-15 01:00:00,102,33.81
2024-02-15 02:00:00,101,48.33
2024-02-15 03:00:00,103,50.92
2024-02-15 04:00:00,101,44.69
2024-02-15 05:00:00,102,43.16
2024-02-15 06:00:00,104,58.93
2024-02-15 07:00:00,104,48.78
2024-02-15 08:00:00,103,45.75
2024-02-15 09:00:00,102,58.29
2024-02-15 10:00:00,104,49.7
2024-02-15 11:00:00,102,42.95
2024-02-15 12:00:00,102,58.54
2024-02-15 13:00:00,104,46.31
2024-02-15 14:00:00,103,59.07
2024-02-15 15:00:00,101,43.2
2024-02-15 16:00:00,103,53.1
2024-02-15 17:00:00,102,62.16
2024-02-15 18:00:00,103,54.42
2024-02-15 19:00:00,101,54.86
2024-02-15 20:00:00,104,54.35
2024-02-15 21:00:00,104,58.41
2024-02-15 22:00:00,101,50.72
2024-02-15 23:00:00,104,54.35
2024-02-16 00:00:00,101,47.64
2024-02-16 01:00:00,104,69.04
2024-02-16 02:00:00,103,41.23
2024-02-16 03:00:00,104,58.08
2024-02-16 04:00:00,104,40.2
2024-02-16 05:00:00,103,55.25
2024-02-16 06:00:00,101,62.93
2024-02-16 07:00:00,101,39.09
2024-02-16 08:00:00,101,67.3
2024-02-16 09:00:00,104,40.41
2024-02-16 10:00:00,101,41.79
2024-02-16 11:00:00,103,53.11
2024-02-16 12:00:00,103,39.04
2024-02-16 13:00:00,103,59.6
2024-02-16 14:00:00,103,54.76
2024-02-16 15:00:00,101,23.01
2024-02-16 16:00:00,102,35.81
2024-02-16 17:00:00,102,42.76
2024-02-16 18:00:00,102,54.01
2024-02-16 19:00:00,103,39.3
2024-02-16 20:00:00,101,42.74
2024-02-16 21:00:00,101,56.0
2024-02-16 22:00:00,102,40.05
2024-02-16 23:00:00,103,52.79
2024-02-17 00:00:00,104,36.37
2024-02-17 01:00:00,101,59.75
2024-02-17 02:00:00,102,63.88
2024-02-17 03:00:00,104,38.51
2024-02-17 04:00:00,103,26.49
2024-02-17 05:00:00,103,33.21
2024-02-17 06:00:00,104,59.31
2024-02-17 07:00:00,104,44.16
2024-02-17 08:00:00,103,60.16
2024-02-17 09:00:00,101,36.57
2024-02-17 10:00:00,102,40.48
2024-02-17 11:00:00,104,48.57
2024-02-17 12:00:00,102,60.29
2024-02-17 13:00:00,104,47.59
2024-02-17 14:00:00,103,39.58
2024-02-17 15:00:00,104,52.69
2024-02-17 16:00:00,101,50.57
2024-02-17 17:00:00,101,54.68
2024-02-17 18:00:00,102,47.97
2024-02-17 19:00:00,102,43.57
2024-02-17 20:00:00,103,49.93
2024-02-17 21:00:00,102,25.27
2024-02-17 22:00:00,102,52.36
2024-02-17 23:00:00,102,61.86
2024-02-18 00:00:00,101,55.17
2024-02-18 01:00:00,101,40.33
2024-02-18 02:00:00,102,34.59
2024-02-18 03:00:00,102,62.71
2024-02-18 04:00:00,101,44.69
2024-02-18 05:00:00,101,47.64
2024-02-18 06:00:00,104,51.92
2024-02-18 07:00:00,103,43.87
2024-02-18 08:00:00,103,50.11
2024-02-18 09:00:00,103,64.52
2024-02-18 10:00:00,102,44.81
2024-02-18 11:00:00,104,68.65
2024-02-18 12:00:00,103,53.5
2024-02-18 13:00:00,104,52.88
2024-02-18 14:00:00,102,59.07
2024-02-18 15:00:00,102,58.82
2024-02-18 16:00:00,103,60.15
2024-02-18 17:00:00,101,55.24
2024-02-18 18:00:00,101,43.99
2024-02-18 19:00:00,103,65.83
2024-02-18 20:00:00,104,48.26
2024-02-18 21:00:00,104,41.52
2024-02-18 22:00:00,103,58.6
2024-02-18 23:00:00,104,56.17
2024-02-19 00:00:00,101,49.46
2024-02-19 01:00:00,102,50.5
2024-02-19 02:00:00,104,55.52
2024-02-19 03:00:00,104,68.78
2024-02-19 04:00:00,102,49.03
2024-02-19 05:00:00,103,37.33
2024-02-19 06:00:00,103,44.16
2024-02-19 07:00:00,104,54.8
2024-02-19 08:00:00,104,47.78
2024-02-19 09:00:00,103,43.2
2024-02-19 10:00:00,103,56.96
2024-02-19 11:00:00,103,57.04
2024-02-19 12:00:00,102,47.75
2024-02-19 13:00:00,103,52.57
2024-02-19 14:00:00,103,43.47
2024-02-19 15:00:00,103,43.74
2024-02-19 16:00:00,102,46.38
2024-02-19 17:00:00,103,36.31
2024-02-19 18:00:00,102,53.06
2024-02-19 19:00:00,103,48.93
2024-02-19 20:00:00,103,44.69
2024-02-19 21:00:00,104,50.72
2024-02-19 22:00:00,104,50.98
2024-02-19 23:00:00,102,42.29
2024-02-20 00:00:00,103,43.78
2024-02-20 01:00:00,103,41.76
2024-02-20 02:00:00,102,62.91
2024-02-20 03:00:00,101,32.98
2024-02-20 04:00:00,101,48.72
2024-02-20 05:00:00,101,57.74
2024-02-20 06:00:00,101,38.78
2024-02-20 07:00:00,101,39.96
2024-02-20 08:00:00,102,39.73
2024-02-20 09:00:00,104,31.54
2024-02-20 10:00:00,102,60.9
2024-02-20 11:00:00,103,46.74
2024-02-20 12:00:00,101,38.08
2024-02-20 13:00:00,103,42.63
2024-02-20 14:00:00,102,50.53
2024-02-20 15:00:00,104,45.5
2024-02-20 16:00:00,104,39.86
2024-02-20 17:00:00,103,53.65
2024-02-20 18:00:00,102,39.86
2024-02-20 19:00:00,103,44.69
2024-02-20 20:00:00,104,50.26
2024-02-20 21:00:00,103,41.36
2024-02-20 22:00:00,101,49.28
2024-02-20 23:00:00,104,42.16
2024-02-21 00:00:00,101,74.81
2024-02-21 01:00:00,102,44.42
2024-02-21 02:00:00,102,55.24
2024-02-21 03:00:00,104,39.96
2024-02-21 04:00:00,101,37.34
2024-02-21 05:00:00,103,47.15
2024-02-21 06:00:00,104,44.94
2024-02-21 07:00:00,101,44.98
2024-02-21 08:00:00,102,48.01
2024-02-21 09:00:00,101,57.04
2024-02-21 10:00:00,104,67.19
2024-02-21 11:00:00,104,68.22
2024-02-21 12:00:00,101,48.84
2024-02-21 13:00:00,101,66.33
2024-02-21 14:00:00,103,65.03
2024-02-21 15:00:00,101,41.98
2024-02-21 16:00:00,102,43.34
2024-02-21 17:00:00,104,47.1
2024-02-21 18:00:00,103,67.45
2024-02-21 19:00:00,101,46.62
2024-02-21 20:00:00,101,45.61
2024-02-21 21:00:00,104,61.68
2024-02-21 22:00:00,104,46.16
2024-02-21 23:00:00,101,46.4
2024-02-22 00:00:00,103,53.81
2024-02-22 01:00:00,102,49.59
2024-02-22 02:00:00,102,23.95
2024-02-22 03:00:00,102,35.48
2024-02-22 04:00:00,101,54.78
2024-02-22 05:00:00,102,33.6
2024-02-22 06:00:00,103,59.89
2024-02-22 07:00:00,101,47.05
2024-02-22 08:00:00,102,50.25
2024-02-22 09:00:00,101,50.52
2024-02-22 10:00:00,104,29.98
2024-02-22 11:00:00,101,40.69
2024-02-22 12:00:00,103,37.33
2024-02-22 13:00:00,102,50.09
2024-02-22 14:00:00,102,62.83
2024-02-22 15:00:00,104,45.51
2024-02-22 16:00:00,101,48.44
2024-02-22 17:00:00,102,28.42
2024-02-22 18:00:00,101,44.04
2024-02-22 19:00:00,103,45.35
2024-02-22 20:00:00,102,45.9
2024-02-22 21:00:00,104,53.68
2024-02-22 22:00:00,104,61.64
2024-02-22 23:00:00,103,47.62
2024-02-23 00:00:00,104,51.67
2024-02-23 01:00:00,102,32.35
2024-02-23 02:00:00,103,53.79
2024-02-23 03:00:00,103,48.13
2024-02-23 04:00:00,102,30.49
2024-02-23 05:00:00,104,51.14
2024-02-23 06:00:00,103,41.3
2024-02-23 07:00:00,104,57.82
2024-02-23 08:00:00,102,52.37
2024-02-23 09:00:00,102,48.64
2024-02-23 10:00:00,102,64.82
2024-02-23 11:00:00,104,46.26
2024-02-23 12:00:00,103,44.79
2024-02-23 13:00:00,101,48.2
2024-02-23 14:00:00,102,49.04
2024-02-23 15:00:00,101,39.47
2024-02-23 16:00:00,101,53.57
2024-02-23 17:00:00,104,52.12
2024-02-23 18:00:00,104,42.76
2024-02-23 19:00:00,101,32.56
2024-02-23 20:00:00,104,59.98
2024-02-23 21:00:00,103,61.13
2024-02-23 22:00:00,101,57.09
2024-02-23 23:00:00,104,58.04
2024-02-24 00:00:00,101,66.16
2024-02-24 01:00:00,101,51.77
2024-02-24 02:00:00,103,64.73
2024-02-24 03:00:00,104,47.22
2024-02-24 04:00:00,102,40.14
2024-02-24 05:00:00,102,48.99
2024-02-24 06:00:00,101,45.79
2024-02-24 07:00:00,103,53.82
2024-02-24 08:00:00,102,66.97
2024-02-24 09:00:00,102,53.19
2024-02-24 10:00:00,104,59.46
2024-02-24 11:00:00,103,70.23
2024-02-24 12:00:00,104,66.98
2024-02-24 13:00:00,103,50.08
2024-02-24 14:00:00,102,42.53
2024-02-24 15:00:00,101,70.34
2024-02-24 16:00:00,102,38.57
2024-02-24 17:00:00,103,31.16
2024-02-24 18:00:00,104,29.43
2024-02-24 19:00:00,104,60.92
2024-02-24 20:00:00,101,34.65
2024-02-24 21:00:00,104,46.76
2024-02-24 22:00:00,102,48.0
2024-02-24 23:00:00,103,62.28
2024-02-25 00:00:00,104,35.66
2024-02-25 01:00:00,103,49.83
2024-02-25 02:00:00,104,52.32
2024-02-25 03:00:00,104,63.36
2024-02-25 04:00:00,103,46.95
2024-02-25 05:00:00,102,52.05
2024-02-25 06:00:00,103,46.58
2024-02-25 07:00:00,101,60.24
2024-02-25 08:00:00,103,58.76
2024-02-25 09:00:00,104,45.53
2024-02-25 10:00:00,103,54.86
2024-02-25 11:00:00,101,34.65
2024-02-25 12:00:00,102,50.1
2024-02-25 13:00:00,104,40.61
2024-02-25 14:00:00,101,45.3
2024-02-25 15:00:00,101,59.51
2024-02-25 16:00:00,104,70.9
2024-02-25 17:00:00,101,51.56
2024-02-25 18:00:00,102,48.12
2024-02-25 19:00:00,102,46.2
2024-02-25 20:00:00,103,57.02
2024-02-25 21:00:00,102,47.76
2024-02-25 22:00:00,102,59.33
2024-02-25 23:00:00,101,64.9
2024-02-26 00:00:00,103,55.82
2024-02-26 01:00:00,102,45.73
2024-02-26 02:00:00,101,57.19
2024-02-26 03:00:00,102,42.7
2024-02-26 04:00:00,102,32.06
2024-02-26 05:00:00,104,60.99
2024-02-26 06:00:00,101,68.75
2024-02-26 07:00:00,101,62.82
2024-02-26 08:00:00,101,46.02
2024-02-26 09:00:00,103,15.84
2024-02-26 10:00:00,103,42.28
2024-02-26 11:00:00,103,55.78
2024-02-26 12:00:00,104,45.62
2024-02-26 13:00:00,101,63.44
2024-02-26 14:00:00,104,41.42
2024-02-26 15:00:00,103,54.47
2024-02-26 16:00:00,103,51.75
2024-02-26 17:00:00,102,52.08
2024-02-26 18:00:00,102,35.45
2024-02-26 19:00:00,101,48.45
2024-02-26 20:00:00,103,52.1
2024-02-26 21:00:00,101,45.46
2024-02-26 22:00:00,103,36.35
2024-02-26 23:00:00,101,44.56
2024-02-27 00:00:00,103,39.85
2024-02-27 01:00:00,103,52.87
2024-02-27 02:00:00,103,59.08
2024-02-27 03:00:00,101,52.66
2024-02-27 04:00:00,101,53.08
2024-02-27 05:00:00,104,47.58
2024-02-27 06:00:00,103,51.29
2024-02-27 07:00:00,104,29.85
2024-02-27 08:00:00,101,50.09
2024-02-27 09:00:00,103,58.23
2024-02-27 10:00:00,104,44.05
2024-02-27 11:00:00,104,56.27
2024-02-27 12:00:00,104,34.25
2024-02-27 13:00:00,103,49.78
2024-02-27 14:00:00,101,47.42
2024-02-27 15:00:00,104,53.96
2024-02-27 16:00:00,101,50.75
2024-02-27 17:00:00,102,71.57
2024-02-27 18:00:00,103,17.4
2024-02-27 19:00:00,103,34.74
2024-02-27 20:00:00,101,42.51
2024-02-27 21:00:00,102,50.22
2024-02-27 22:00:00,101,42.78
2024-02-27 23:00:00,103,42.48
2024-02-28 00:00:00,104,33.45
2024-02-28 01:00:00,104,35.62
2024-02-28 02:00:00,102,40.5
2024-02-28 03:00:00,103,64.47
2024-02-28 04:00:00,101,41.09
2024-02-28 05:00:00,101,76.91
2024-02-28 06:00:00,104,59.93
2024-02-28 07:00:00,103,46.35
2024-02-28 08:00:00,104,57.44
2024-02-28 09:00:00,104,59.51
2024-02-28 10:00:00,101,37.21
2024-02-28 11:00:00,104,32.95
2024-02-28 12:00:00,102,63.99
2024-02-28 13:00:00,101,39.63
2024-02-28 14:00:00,102,57.97
2024-02-28 15:00:00,101,56.1
2024-02-28 16:00:00,103,32.48
2024-02-28 17:00:00,101,55.77
2024-02-28 18:00:00,104,54.94
2024-02-28 19:00:00,102,62.17
2024-02-28 20:00:00,102,48.94
2024-02-28 21:00:00,103,53.86
2024-02-28 22:00:00,103,53.09
2024-02-28 23:00:00,103,46.92
2024-02-29 00:00:00,101,65.75
2024-02-29 01:00:00,104,59.01
2024-02-29 02:00:00,102,64.74
2024-02-29 03:00:00,102,52.86
2024-02-29 04:00:00,104,61.0
2024-02-29 05:00:00,101,39.71
2024-02-29 06:00:00,103,43.04
2024-02-29 07:00:00,104,59.35
2024-02-29 08:00:00,104,46.99
2024-02-29 09:00:00,103,45.3
2024-02-29 10:00:00,102,50.87
2024-02-29 11:00:00,103,33.38
2024-02-29 12:00:00,103,50.96
2024-02-29 13:00:00,102,54.2
2024-02-29 14:00:00,103,46.05
2024-02-29 15:00:00,103,37.99
2024-02-29 16:00:00,102,66.88
2024-02-29 17:00:00,102,53.55
2024-02-29 18:00:00,104,38.97
2024-02-29 19:00:00,103,43.35
2024-02-29 20:00:00,104,33.02
2024-02-29 21:00:00,104,31.77
2024-02-29 22:00:00,103,30.05
2024-02-29 23:00:00,103,40.88
2024-03-01 00:00:00,104,53.5
2024-03-01 01:00:00,104,56.69
2024-03-01 02:00:00,103,48.11
2024-03-01 03:00:00,103,59.53
2024-03-01 04:00:00,104,54.97
2024-03-01 05:00:00,101,37.72
2024-03-01 06:00:00,104,40.8
2024-03-01 07:00:00,101,52.13
2024-03-01 08:00:00,101,56.11
2024-03-01 09:00:00,103,60.17
2024-03-01 10:00:00,101,35.46
2024-03-01 11:00:00,103,29.75
2024-03-01 12:00:00,104,69.57
2024-03-01 13:00:00,104,46.51
2024-03-01 14:00:00,104,59.36
2024-03-01 15:00:00,102,49.7
2024-03-01 16:00:00,104,35.47
2024-03-01 17:00:00,101,63.45
2024-03-01 18:00:00,102,54.1
2024-03-01 19:00:00,101,64.26
2024-03-01 20:00:00,101,55.52
2024-03-01 21:00:00,103,39.51
2024-03-01 22:00:00,104,49.07
2024-03-01 23:00:00,104,59.5
2024-03-02 00:00:00,102,42.54
2024-03-02 01:00:00,104,51.39
2024-03-02 02:00:00,103,61.19
2024-03-02 03:00:00,101,37.1
2024-03-02 04:00:00,102,45.79
2024-03-02 05:00:00,102,51.3
2024-03-02 06:00:00,101,59.18
